"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-11","1996","01","11","","6.0","","-6.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-12","1996","01","12","","6.5","","-2.5","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-13","1996","01","13","","-13.5","","-20.0","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-14","1996","01","14","","-20.5","","-27.0","","-23.8","","41.8","","0.0","","0.0","","1.5","","1.5","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-15","1996","01","15","","-17.0","","-25.0","","-21.0","","39.0","","0.0","","0.0","","7.0","","7.0","","28","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-16","1996","01","16","","-17.5","","-22.0","","-19.8","","37.8","","0.0","","0.0","","1.0","","1.0","","34","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-17","1996","01","17","","-25.5","","-30.0","","-27.8","","45.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-18","1996","01","18","","-25.5","","-36.0","","-30.8","","48.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-19","1996","01","19","","-27.0","","-35.0","","-31.0","","49.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-20","1996","01","20","","-24.5","","-32.0","","-28.3","","46.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-21","1996","01","21","","-21.5","","-34.5","","-28.0","","46.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-22","1996","01","22","","-18.5","","-28.0","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-23","1996","01","23","","-21.5","","-28.0","","-24.8","","42.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-24","1996","01","24","","-22.0","","-32.0","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-25","1996","01","25","","-21.0","","-33.0","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-26","1996","01","26","","-23.0","","-30.5","","-26.8","","44.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-27","1996","01","27","","-25.5","","-32.0","","-28.8","","46.8","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-28","1996","01","28","","-25.5","","-30.0","","-27.8","","45.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-29","1996","01","29","","-26.5","","-36.0","","-31.3","","49.3","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-30","1996","01","30","","-22.0","","-35.5","","-28.8","","46.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-01-31","1996","01","31","","-26.0","","-34.0","","-30.0","","48.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-01","1996","02","01","","-29.0","E","-42.0","E","-35.5","E","53.5","E","0.0","E","0.0","","0.0","","0.0","","34","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-02","1996","02","02","","-25.0","","-33.0","","-29.0","","47.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-03","1996","02","03","","-21.0","","-37.0","","-29.0","","47.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-04","1996","02","04","","-14.5","","-24.0","","-19.3","","37.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-05","1996","02","05","","1.0","","-23.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-06","1996","02","06","","5.5","","-6.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-07","1996","02","07","","1.5","","-9.5","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-08","1996","02","08","","1.5","","-8.0","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-09","1996","02","09","","1.0","","-12.0","E","-5.5","E","23.5","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-10","1996","02","10","","-1.0","","-8.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-11","1996","02","11","","-1.0","","-14.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-12","1996","02","12","","5.0","","-15.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-13","1996","02","13","","0.0","","-6.0","","-3.0","","21.0","","0.0","","0.0","","8.0","","8.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-14","1996","02","14","","-1.5","","-5.0","","-3.3","","21.3","","0.0","","0.0","","3.0","","3.0","","38","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-15","1996","02","15","","-9.5","","-27.0","E","-18.3","E","36.3","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-16","1996","02","16","","-0.5","","-15.5","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-17","1996","02","17","","-7.0","","-13.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-18","1996","02","18","","-4.0","","-10.5","","-7.3","","25.3","","0.0","","0.0","","1.2","","1.2","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-19","1996","02","19","","-6.5","","-10.0","","-8.3","","26.3","","0.0","","0.0","","0.0","T","0.0","T","37","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-20","1996","02","20","","2.0","","-17.5","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-21","1996","02","21","","7.0","","-5.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-22","1996","02","22","","3.5","","-5.0","E","-0.8","E","18.8","E","0.0","E","0.0","","0.0","","0.0","","33","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-23","1996","02","23","","-2.5","","-13.0","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-24","1996","02","24","","-12.5","","-17.0","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-25","1996","02","25","","-18.0","","-26.0","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-26","1996","02","26","","-17.5","","-24.0","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-27","1996","02","27","","-16.5","","-25.0","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-28","1996","02","28","","-11.5","","-25.0","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-02-29","1996","02","29","","-5.0","","-17.5","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-01","1996","03","01","","-5.0","","-13.0","E","-9.0","E","27.0","E","0.0","E","0.0","","0.0","","0.0","","33","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-02","1996","03","02","","-8.0","","-22.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-03","1996","03","03","","-14.0","","-20.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-04","1996","03","04","","-13.5","","-24.0","","-18.8","","36.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-05","1996","03","05","","-19.0","","-30.0","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-06","1996","03","06","","-15.0","","-30.0","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-07","1996","03","07","","-15.0","","-26.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-08","1996","03","08","","-9.0","","-26.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-09","1996","03","09","","-3.0","","-17.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-10","1996","03","10","","3.0","","-10.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-11","1996","03","11","","7.0","","-6.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-12","1996","03","12","","8.0","","-9.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-13","1996","03","13","","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-14","1996","03","14","","8.5","","-5.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-15","1996","03","15","","11.0","","0.0","","5.5","","12.5","","0.0","","0.0","","6.0","","6.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-16","1996","03","16","","-2.5","","-8.0","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-17","1996","03","17","","2.5","","-11.0","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-18","1996","03","18","","0.5","","-3.5","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-19","1996","03","19","","-1.5","","-11.0","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-20","1996","03","20","","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-21","1996","03","21","","-4.0","","-9.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-22","1996","03","22","","-4.0","","","Y","","","","","","","0.0","","1.0","","1.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-23","1996","03","23","","","M","","Y","","M","","M","","M","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-24","1996","03","24","","-8.0","","-21.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-25","1996","03","25","","-6.5","","-19.0","","-12.8","","30.8","","0.0","","0.0","","0.6","","0.6","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-26","1996","03","26","","-6.5","","-11.0","","-8.8","","26.8","","0.0","","0.0","","0.2","","0.2","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-27","1996","03","27","","-9.5","","-16.0","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-28","1996","03","28","","-2.0","","-18.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-29","1996","03","29","","-3.0","","-15.0","","-9.0","","27.0","","0.0","","0.0","","0.4","","0.4","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-30","1996","03","30","","-5.0","","-12.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-03-31","1996","03","31","","-4.0","","-16.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-01","1996","04","01","","-3.0","","-16.5","","-9.8","","27.8","","0.0","","0.0","","1.2","","1.2","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-02","1996","04","02","","-6.5","","-8.0","","-7.3","","25.3","","0.0","","0.0","","1.8","","1.8","","3","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-03","1996","04","03","","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-04","1996","04","04","","8.5","","-7.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-05","1996","04","05","","6.0","","-3.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-06","1996","04","06","","4.5","","-0.5","","2.0","","16.0","","0.0","","1.6","","0.0","","1.6","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-07","1996","04","07","","12.0","","-1.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-08","1996","04","08","","17.0","","-1.5","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-09","1996","04","09","","17.0","","1.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-10","1996","04","10","","4.0","","1.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-11","1996","04","11","","7.5","","-5.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-12","1996","04","12","","6.5","","0.5","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-13","1996","04","13","","6.5","","0.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-14","1996","04","14","","12.0","","-2.0","","5.0","","13.0","","0.0","","0.4","","0.0","","0.4","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-15","1996","04","15","","13.0","","-4.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-16","1996","04","16","","22.5","","5.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-17","1996","04","17","","20.5","","3.5","","12.0","","6.0","","0.0","","5.8","","0.0","","5.8","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-18","1996","04","18","","2.0","","0.0","","1.0","","17.0","","0.0","","0.8","","0.0","","0.8","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-19","1996","04","19","","1.5","","-3.0","","-0.8","","18.8","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-20","1996","04","20","","4.0","","-4.0","","0.0","","18.0","","0.0","","0.0","","3.0","","3.0","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-21","1996","04","21","","10.0","","0.0","","5.0","","13.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-22","1996","04","22","","12.0","","0.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-23","1996","04","23","","13.5","","0.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-24","1996","04","24","","17.0","","7.0","","12.0","","6.0","","0.0","","4.1","","0.0","","4.1","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-25","1996","04","25","","3.0","","0.0","","1.5","","16.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-26","1996","04","26","","2.5","","-1.5","","0.5","","17.5","","0.0","","0.0","","4.5","","4.5","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-27","1996","04","27","","9.5","","0.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-28","1996","04","28","","12.5","","-1.0","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-29","1996","04","29","","15.0","","1.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-04-30","1996","04","30","","16.0","","3.0","","9.5","","8.5","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-01","1996","05","01","","11.5","","3.5","","7.5","","10.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-02","1996","05","02","","13.5","","1.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-03","1996","05","03","","15.0","","0.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-04","1996","05","04","","15.0","","2.5","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-05","1996","05","05","","16.0","","0.5","","8.3","","9.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-06","1996","05","06","","12.0","","3.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-07","1996","05","07","","2.5","","0.0","","1.3","","16.7","","0.0","","1.5","","3.0","","4.5","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-08","1996","05","08","","2.0","","-9.5","","-3.8","","21.8","","0.0","","0.0","","1.0","E","1.0","E","3","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-09","1996","05","09","","5.0","","-5.5","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-10","1996","05","10","","8.5","","-3.0","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-11","1996","05","11","","11.5","","1.0","","6.3","","11.7","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-12","1996","05","12","","14.5","","-1.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-13","1996","05","13","","17.5","","1.0","","9.3","","8.7","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-14","1996","05","14","","16.5","","8.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-15","1996","05","15","","15.5","","6.0","","10.8","","7.2","","0.0","","10.2","","0.0","","10.2","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-16","1996","05","16","","14.5","","7.0","","10.8","","7.2","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-17","1996","05","17","","9.0","","6.5","","7.8","","10.2","","0.0","","8.4","","0.0","","8.4","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-18","1996","05","18","","14.5","","6.5","","10.5","","7.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-19","1996","05","19","","13.0","","6.5","","9.8","","8.2","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-20","1996","05","20","","11.0","","6.0","","8.5","","9.5","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-21","1996","05","21","","9.5","","3.0","","6.3","","11.7","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-22","1996","05","22","","10.0","","6.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-23","1996","05","23","","14.0","","6.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-24","1996","05","24","","17.5","","6.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-25","1996","05","25","","18.5","","3.5","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","1996-05-26","1996","05","26","","22.0","","8.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
