"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-01","2021","01","01","","-8.3","","-14.8","","-11.5","","29.5","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-02","2021","01","02","","3.3","","-12.7","","-4.7","","22.7","","0.0","","","","","","0.0","","19","","23","","38",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-03","2021","01","03","","2.8","","-6.4","","-1.8","","19.8","","0.0","","","","","","0.0","","19","","22","","38",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-04","2021","01","04","","-5.4","","-12.0","","-8.7","","26.7","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-05","2021","01","05","","-2.0","","-9.6","","-5.8","","23.8","","0.0","","","","","","0.0","","19","","31","","36",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-06","2021","01","06","","0.8","","-12.8","","-6.0","","24.0","","0.0","","","","","","0.0","","19","","18","","38",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-07","2021","01","07","","-1.9","","-11.2","","-6.5","","24.5","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-08","2021","01","08","","-4.9","","-15.1","","-10.0","","28.0","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-09","2021","01","09","","-6.1","","-16.5","","-11.3","","29.3","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-10","2021","01","10","","-8.8","","-16.1","","-12.4","","30.4","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-11","2021","01","11","","-3.3","","-15.6","","-9.5","","27.5","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-12","2021","01","12","","-2.6","","-13.2","","-7.9","","25.9","","0.0","","","","","","0.0","","19","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-13","2021","01","13","","6.4","","-10.8","","-2.2","","20.2","","0.0","","","","","","2.2","","19","","1","","88",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-14","2021","01","14","","-0.6","","-7.7","","-4.2","","22.2","","0.0","","","","","","0.0","","18","","","M","53",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-15","2021","01","15","","-6.9","","-16.0","","-11.5","","29.5","","0.0","","","","","","0.0","","18","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-16","2021","01","16","","0.4","","-12.6","","-6.1","","24.1","","0.0","","","","","","0.0","","18","","","M","37",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-17","2021","01","17","","-4.0","","-13.7","","-8.9","","26.9","","0.0","","","","","","3.8","","18","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-18","2021","01","18","","-0.2","","-16.8","","-8.5","","26.5","","0.0","","","","","","0.2","","22","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-19","2021","01","19","","2.0","","-14.9","","-6.5","","24.5","","0.0","","","","","","0.0","","26","","","M","47",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-20","2021","01","20","","3.3","","-8.4","","-2.6","","20.6","","0.0","","","","","","0.0","","26","","","M","79",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-21","2021","01","21","","-8.4","","-15.9","","-12.2","","30.2","","0.0","","","","","","0.2","","24","","","M","41",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-22","2021","01","22","","-5.4","","-12.6","","-9.0","","27.0","","0.0","","","","","","0.9","","24","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-23","2021","01","23","","-9.6","","-33.2","","-21.4","","39.4","","0.0","","","","","","0.4","","24","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-24","2021","01","24","","-25.5","","-34.7","","-30.1","","48.1","","0.0","","","","","","0.0","","25","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-25","2021","01","25","","-27.2","","-34.5","","-30.9","","48.9","","0.0","","","","","","0.0","","25","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-26","2021","01","26","","-21.1","","-31.7","","-26.4","","44.4","","0.0","","","","","","0.0","","24","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-27","2021","01","27","","-14.7","","-23.1","","-18.9","","36.9","","0.0","","","","","","0.0","","24","","","M","33",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-28","2021","01","28","","-9.5","","-17.9","","-13.7","","31.7","","0.0","","","","","","0.0","","24","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-29","2021","01","29","","-10.8","","-18.3","","-14.6","","32.6","","0.0","","","","","","0.5","","24","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-30","2021","01","30","","-9.8","","-14.1","","-12.0","","30.0","","0.0","","","","","","0.8","","25","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-01-31","2021","01","31","","-10.0","","-14.9","","-12.4","","30.4","","0.0","","","","","","0.0","","25","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-01","2021","02","01","","-3.7","","-13.1","","-8.4","","26.4","","0.0","","","","","","0.0","","27","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-02","2021","02","02","","-5.8","","-11.9","","-8.8","","26.8","","0.0","","","","","","0.0","","27","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-03","2021","02","03","","-8.0","","-20.7","","-14.4","","32.4","","0.0","","","","","","0.0","","25","","","M","42",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-04","2021","02","04","","-15.9","","-20.8","","-18.3","","36.3","","0.0","","","","","","0.0","","23","","","M","","M"
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-05","2021","02","05","","-16.7","","-32.1","","-24.4","","42.4","","0.0","","","","","","0.2","","24","","35","","36",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-06","2021","02","06","","-27.3","","-37.7","","-32.5","","50.5","","0.0","","","","","","0.2","","24","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-07","2021","02","07","","-30.4","","-41.4","","-35.9","","53.9","","0.0","","","","","","0.0","","24","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-08","2021","02","08","","-25.6","","-40.4","","-33.0","","51.0","","0.0","","","","","","0.0","","24","","28","","55",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-09","2021","02","09","","-25.5","","-29.1","","-27.3","","45.3","","0.0","","","","","","0.0","","24","","29","","49",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-10","2021","02","10","","-26.9","","-37.1","","-32.0","","50.0","","0.0","","","","","","0.0","","24","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-11","2021","02","11","","-29.4","","-39.3","","-34.3","","52.3","","0.0","","","","","","0.2","","24","","29","","36",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-12","2021","02","12","","-23.2","","-31.3","","-27.3","","45.3","","0.0","","","","","","0.0","","24","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-13","2021","02","13","","-27.9","","-38.1","","-33.0","","51.0","","0.0","","","","","","0.0","","23","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-14","2021","02","14","","-21.4","","-35.6","","-28.5","","46.5","","0.0","","","","","","0.0","","24","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-15","2021","02","15","","-18.4","","-29.5","","-23.9","","41.9","","0.0","","","","","","0.0","","24","","12","","38",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-16","2021","02","16","","-17.6","","-26.7","","-22.2","","40.2","","0.0","","","","","","0.0","","24","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-17","2021","02","17","","-16.5","","-24.5","","-20.5","","38.5","","0.0","","","","","","0.2","","24","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-18","2021","02","18","","-16.6","","-27.1","","-21.9","","39.9","","0.0","","","","","","0.0","","23","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-19","2021","02","19","","-3.9","","-21.1","","-12.5","","30.5","","0.0","","","","","","0.0","","23","","15","","44",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-20","2021","02","20","","-4.2","","-13.4","","-8.8","","26.8","","0.0","","","","","","0.0","","23","","21","","31",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-21","2021","02","21","","3.6","","-14.7","","-5.5","","23.5","","0.0","","","","","","0.0","","23","","22","","44",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-22","2021","02","22","","4.7","","-6.0","","-0.6","","18.6","","0.0","","","","","","0.0","","24","","31","","61",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-23","2021","02","23","","-0.3","","-10.3","","-5.3","","23.3","","0.0","","","","","","0.0","","22","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-24","2021","02","24","","-1.9","","-12.4","","-7.2","","25.2","","0.0","","","","","","0.0","","22","","35","","37",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-25","2021","02","25","","-0.5","","-11.2","","-5.9","","23.9","","0.0","","","","","","0.0","","22","","21","","42",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-26","2021","02","26","","-4.9","","-20.0","","-12.4","","30.4","","0.0","","","","","","0.0","","22","","3","","41",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-27","2021","02","27","","-14.2","","-24.2","","-19.2","","37.2","","0.0","","","","","","0.0","","23","","","","",""
"-106.72","52.17","SASKATOON RCS","4057165","2021-02-28","2021","02","28","","-13.2","","-23.9","","-18.5","","36.5","","0.0","","","","","","0.4","","23","","","","",""
