"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.67","52.12","SASKATOON 2","4057172","1990-01-17","1990","01","17","","-10.5","","-20.0","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-18","1990","01","18","","-7.0","","-19.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-19","1990","01","19","","-5.5","","-16.0","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-20","1990","01","20","","-1.0","","-15.5","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-21","1990","01","21","","2.0","","-15.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-22","1990","01","22","","-2.0","","-11.0","","-6.5","","24.5","","0.0","","0.0","","2.2","","2.2","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-23","1990","01","23","","-1.0","","-8.0","","-4.5","","22.5","","0.0","","0.0","","0.4","","0.4","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-24","1990","01","24","","-4.0","","-9.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-25","1990","01","25","","2.0","","-13.5","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-26","1990","01","26","","-2.0","","","M","","M","","M","","M","0.0","","0.2","","0.2","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-27","1990","01","27","","-17.0","","-24.5","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-28","1990","01","28","","-14.0","","-25.0","","-19.5","","37.5","","0.0","","0.0","","0.4","","0.4","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-29","1990","01","29","","-22.5","","-25.5","","-24.0","","42.0","","0.0","","0.0","","5.0","","5.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-30","1990","01","30","","-28.5","","-33.0","","-30.8","","48.8","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-01-31","1990","01","31","","-29.0","","-32.5","","-30.8","","48.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-01","1990","02","01","","-20.0","","-36.0","","-28.0","","46.0","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-02","1990","02","02","","-17.0","","-36.0","","-26.5","","44.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-03","1990","02","03","","-1.0","","-23.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-04","1990","02","04","","-7.5","","-21.5","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-05","1990","02","05","","0.0","","-14.5","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-06","1990","02","06","","-1.5","","-13.5","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-07","1990","02","07","","-4.5","","-16.5","","-10.5","","28.5","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-08","1990","02","08","","-6.5","","-14.5","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-09","1990","02","09","","-11.5","","-25.0","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-10","1990","02","10","","-5.5","","-25.0","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-11","1990","02","11","","-2.5","","-12.5","","-7.5","","25.5","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-12","1990","02","12","","-19.0","","-21.5","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-13","1990","02","13","","-22.5","","-32.0","","-27.3","","45.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-14","1990","02","14","","-14.0","","-31.5","","-22.8","","40.8","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-15","1990","02","15","","-21.5","","-26.0","","-23.8","","41.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-16","1990","02","16","","-20.5","","-32.0","","-26.3","","44.3","","0.0","","0.0","","2.2","","2.2","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-17","1990","02","17","","-17.0","","-29.5","","-23.3","","41.3","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-18","1990","02","18","","-14.0","","-29.0","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-19","1990","02","19","","1.0","","-22.5","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-20","1990","02","20","","3.5","","-15.5","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-21","1990","02","21","","-2.0","","-9.5","","-5.8","","23.8","","0.0","","0.0","","3.0","","3.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-22","1990","02","22","","4.5","","-14.5","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-23","1990","02","23","","-7.0","","-9.5","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-24","1990","02","24","","-5.0","","-22.0","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-25","1990","02","25","","6.0","","-22.0","","-8.0","","26.0","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-26","1990","02","26","","-7.0","","-11.0","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-27","1990","02","27","","3.0","","-14.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-02-28","1990","02","28","","5.5","","-10.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-01","1990","03","01","","7.5","","-5.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-02","1990","03","02","","-1.5","","-13.0","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-03","1990","03","03","","1.5","","-10.5","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-04","1990","03","04","","1.0","","-12.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-05","1990","03","05","","3.0","","-9.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-06","1990","03","06","","6.5","","-8.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-07","1990","03","07","","6.5","","-4.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-08","1990","03","08","","8.0","","1.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-09","1990","03","09","","3.0","","-2.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-10","1990","03","10","","8.0","","-5.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-11","1990","03","11","","7.0","","0.0","","3.5","","14.5","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-12","1990","03","12","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-13","1990","03","13","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-14","1990","03","14","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-15","1990","03","15","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-16","1990","03","16","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-17","1990","03","17","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-18","1990","03","18","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-19","1990","03","19","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-20","1990","03","20","","","M","","M","","M","","M","","M","0.0","","","M","","M","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-21","1990","03","21","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-22","1990","03","22","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-23","1990","03","23","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-24","1990","03","24","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-25","1990","03","25","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-26","1990","03","26","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-27","1990","03","27","","5.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-28","1990","03","28","","","M","-6.0","","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-29","1990","03","29","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-30","1990","03","30","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-03-31","1990","03","31","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-01","1990","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-02","1990","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-03","1990","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-04","1990","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-05","1990","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-06","1990","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-07","1990","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-08","1990","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-09","1990","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-10","1990","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-11","1990","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-12","1990","04","12","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-13","1990","04","13","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-14","1990","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-15","1990","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-16","1990","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-17","1990","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-18","1990","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-19","1990","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-20","1990","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-21","1990","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-22","1990","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-23","1990","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-24","1990","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-25","1990","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-26","1990","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-27","1990","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-28","1990","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-29","1990","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-04-30","1990","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-01","1990","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-02","1990","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-03","1990","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-04","1990","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-05","1990","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-06","1990","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-07","1990","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-08","1990","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-09","1990","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-10","1990","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-11","1990","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-12","1990","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-13","1990","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-14","1990","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-15","1990","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-16","1990","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-17","1990","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-18","1990","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-19","1990","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-20","1990","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-21","1990","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-22","1990","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-23","1990","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-24","1990","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-25","1990","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-26","1990","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-27","1990","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-28","1990","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-29","1990","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-30","1990","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-05-31","1990","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-01","1990","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-02","1990","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-03","1990","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-04","1990","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-05","1990","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-06","1990","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-07","1990","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-08","1990","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-09","1990","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-10","1990","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-11","1990","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-12","1990","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-13","1990","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-14","1990","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-15","1990","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-16","1990","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-17","1990","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-18","1990","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-19","1990","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-20","1990","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-21","1990","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-22","1990","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-23","1990","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-24","1990","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-25","1990","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-26","1990","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-27","1990","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-28","1990","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-29","1990","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-06-30","1990","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-07-01","1990","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-07-02","1990","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1990-07-03","1990","07","03","","","","","","","","","","","","","","","","","","","","","","",""
