"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-01","2005","01","01","","-15.0","","-17.0","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-02","2005","01","02","","-17.0","","-21.0","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-03","2005","01","03","","-16.0","","-26.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-04","2005","01","04","","-23.0","","-30.0","","-26.5","","44.5","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-05","2005","01","05","","-15.0","","-32.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-06","2005","01","06","","-7.5","","-24.0","","-15.8","","33.8","","0.0","","0.0","","2.0","","2.0","","19","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-07","2005","01","07","","-12.0","","-14.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-08","2005","01","08","","-12.0","","-13.0","","-12.5","","30.5","","0.0","","0.0","","3.0","","3.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-09","2005","01","09","","-21.0","","-28.0","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-10","2005","01","10","","-19.0","","-29.0","","-24.0","","42.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-11","2005","01","11","","-16.0","","-25.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-12","2005","01","12","","-18.0","","-24.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-13","2005","01","13","","-26.5","","-31.0","","-28.8","","46.8","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-14","2005","01","14","","-24.5","","-34.0","","-29.3","","47.3","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-15","2005","01","15","","-23.0","","-31.0","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-16","2005","01","16","","-16.0","","-32.0","","-24.0","","42.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-17","2005","01","17","","-1.0","","-24.0","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-18","2005","01","18","","-5.0","","-9.5","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-19","2005","01","19","","-10.0","","-13.0","","-11.5","","29.5","","0.0","","0.0","","1.0","","1.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-20","2005","01","20","","-13.0","","-21.0","","-17.0","","35.0","","0.0","","0.0","","3.5","","3.5","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-21","2005","01","21","","-16.0","E","-28.0","","-22.0","E","40.0","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-22","2005","01","22","","-10.0","E","-30.0","","-20.0","E","38.0","E","0.0","E","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-23","2005","01","23","","1.0","","-16.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2005-01-24","2005","01","24","","5.5","","-7.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
