"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.67","52.12","SASKATOON 2","4057172","1980-01-01","1980","01","01","","-5.5","","-8.5","","-7.0","","25.0","","0.0","","0.0","","0.2","","0.2","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-02","1980","01","02","","-8.5","","-20.0","","-14.3","","32.3","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-03","1980","01","03","","-8.0","","-19.0","","-13.5","","31.5","","0.0","","0.0","","5.4","","5.4","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-04","1980","01","04","","-15.0","","-16.5","","-15.8","","33.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-05","1980","01","05","","-19.0","","-24.5","","-21.8","","39.8","","0.0","","0.0","","0.2","","0.2","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-06","1980","01","06","","-23.5","","-26.5","","-25.0","","43.0","","0.0","","0.0","","0.4","","0.4","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-07","1980","01","07","","-26.0","","-29.5","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-08","1980","01","08","","-29.0","","-34.0","","-31.5","","49.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-09","1980","01","09","","-26.5","","-34.5","","-30.5","","48.5","","0.0","","0.0","","0.4","","0.4","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-10","1980","01","10","","-24.0","","-33.0","","-28.5","","46.5","","0.0","","0.0","","3.6","","3.6","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-11","1980","01","11","","-17.0","","-31.5","","-24.3","","42.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-12","1980","01","12","","-8.0","","-31.5","","-19.8","","37.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-13","1980","01","13","","-5.5","","-20.0","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-14","1980","01","14","","-2.5","","-21.0","","-11.8","","29.8","","0.0","","0.0","","1.2","","1.2","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-15","1980","01","15","","-7.5","","-15.0","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-16","1980","01","16","","-2.5","","-15.5","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-17","1980","01","17","","-4.0","","-15.0","","-9.5","","27.5","","0.0","","0.0","","5.8","","5.8","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-18","1980","01","18","","-10.0","","-17.0","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-19","1980","01","19","","-11.0","","-17.5","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.67","52.12","SASKATOON 2","4057172","1980-01-20","1980","01","20","","-2.0","","-17.0","","-9.5","","27.5","","0.0","","0.0","","0.4","","0.4","","","","","","",""
