"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-01","2009","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-02","2009","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-03","2009","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-04","2009","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-05","2009","01","05","†","-12.0","","-29.5","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-06","2009","01","06","†","-14.0","","-20.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-07","2009","01","07","†","-16.0","","-29.0","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-08","2009","01","08","†","-14.0","","-29.0","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-09","2009","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-10","2009","01","10","†","-4.0","","-22.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-11","2009","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-12","2009","01","12","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-13","2009","01","13","†","-12.0","","-18.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-14","2009","01","14","†","-23.5","","-30.0","","-26.8","","44.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-15","2009","01","15","†","-8.0","","-31.0","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-16","2009","01","16","†","2.5","","-24.0","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-17","2009","01","17","†","2.0","","-14.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-18","2009","01","18","†","7.0","","-5.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-19","2009","01","19","†","-4.0","","-6.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-20","2009","01","20","†","1.5","","-13.0","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-21","2009","01","21","†","-2.0","","-15.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-22","2009","01","22","†","-7.0","","-16.0","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-23","2009","01","23","†","-21.0","","-26.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-24","2009","01","24","†","-23.0","","-33.0","","-28.0","","46.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-25","2009","01","25","†","-20.0","","-30.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-26","2009","01","26","†","-18.0","","-33.0","","-25.5","","43.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-27","2009","01","27","†","-4.0","","-26.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-28","2009","01","28","†","-6.5","","-10.0","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-29","2009","01","29","†","0.0","","-18.0","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-30","2009","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-01-31","2009","01","31","","","","","","","","","","","","","","","","","","","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2009-02-01","2009","02","01","","","","","","","","","","","","","","","","","","","","","","",""
