"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-01","2007","01","01","","-0.5","","-17.0","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-02","2007","01","02","","5.0","","-9.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-03","2007","01","03","","5.0","","-0.5","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-04","2007","01","04","","1.5","","-2.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-05","2007","01","05","","-4.0","","-11.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-06","2007","01","06","","-3.0","","-9.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-07","2007","01","07","","-6.0","","-13.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-08","2007","01","08","","-5.0","","-7.0","","-6.0","","24.0","","0.0","","0.0","","1.0","","1.0","","26","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-09","2007","01","09","","-5.0","","-17.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-10","2007","01","10","","-11.0","","-18.0","","-14.5","","32.5","","0.0","","0.0","","15.0","","15.0","","28","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-11","2007","01","11","","-25.0","","-29.0","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-12","2007","01","12","","-17.0","","-32.0","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-13","2007","01","13","","-14.0","","-21.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-14","2007","01","14","","-18.5","","-32.0","","-25.3","","43.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-15","2007","01","15","","-6.5","","-29.5","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-16","2007","01","16","","-1.5","","-17.0","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-17","2007","01","17","","-3.0","","-7.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-18","2007","01","18","","-8.0","","-14.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-19","2007","01","19","","-8.0","","-17.5","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-20","2007","01","20","","-7.0","","-17.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-21","2007","01","21","","-5.0","","-14.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","54","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-22","2007","01","22","","0.0","","-14.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-23","2007","01","23","","2.0","","-4.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-24","2007","01","24","","-2.0","","-10.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-25","2007","01","25","","5.0","","-9.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-26","2007","01","26","","-3.0","E","","M","","M","","M","","M","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-27","2007","01","27","","-9.0","","-21.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-28","2007","01","28","","-3.0","","-17.0","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-29","2007","01","29","","-10.5","","-20.0","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-30","2007","01","30","","-5.0","","-21.5","","-13.3","","31.3","","0.0","","0.0","","5.0","","5.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-01-31","2007","01","31","","-7.0","","-18.0","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-01","2007","02","01","","-15.0","","-21.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","44","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-02","2007","02","02","","-15.0","","-22.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-03","2007","02","03","","-18.0","","-29.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-04","2007","02","04","","-14.0","","-26.5","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-05","2007","02","05","","-13.0","","-21.0","","-17.0","","35.0","","0.0","","0.0","","5.0","","5.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-06","2007","02","06","","-14.0","","-20.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-07","2007","02","07","","-19.0","","-26.0","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-08","2007","02","08","","-19.0","","-26.0","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-09","2007","02","09","","-18.0","","-27.0","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-10","2007","02","10","","-15.0","","-24.0","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-11","2007","02","11","","-12.0","","-19.0","","-15.5","","33.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-12","2007","02","12","","-20.0","","-27.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-13","2007","02","13","","-14.0","","-23.5","","-18.8","","36.8","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-14","2007","02","14","","-8.5","","-32.0","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2007-02-15","2007","02","15","","1.0","","-20.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
