"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-14","2002","01","14","","-5.0","","-12.0","","-8.5","","26.5","","0.0","","0.0","","1.0","","1.0","","3","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-15","2002","01","15","","-7.0","","-10.0","","-8.5","","26.5","","0.0","","0.0","","1.4","","1.4","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-16","2002","01","16","","-9.5","","-12.0","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","5","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-17","2002","01","17","","-10.0","","-19.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-18","2002","01","18","","-4.0","","-21.0","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-19","2002","01","19","","-14.0","","-15.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-20","2002","01","20","","-13.5","","-18.5","","-16.0","","34.0","","0.0","","0.0","","1.0","","1.0","","5","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-21","2002","01","21","","-23.0","","-25.5","","-24.3","","42.3","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-22","2002","01","22","","-20.0","","-26.5","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-23","2002","01","23","","-16.0","","-29.0","","-22.5","","40.5","","0.0","","0.0","","1.0","","1.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-24","2002","01","24","","-13.5","","-22.0","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-25","2002","01","25","","-16.0","","-19.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-26","2002","01","26","","-18.5","","-22.5","","-20.5","","38.5","","0.0","","0.0","","1.0","","1.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-27","2002","01","27","","-21.0","","-26.0","","-23.5","","41.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-28","2002","01","28","","-19.0","","-31.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-29","2002","01","29","","-17.5","","-27.0","","-22.3","","40.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-30","2002","01","30","","-16.5","","-30.0","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-01-31","2002","01","31","","-14.0","","-27.5","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-01","2002","02","01","","-7.0","","-22.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-02","2002","02","02","","-3.0","","-17.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-03","2002","02","03","","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-04","2002","02","04","","-1.0","","-12.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-05","2002","02","05","","4.0","","-10.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-06","2002","02","06","","4.0","","-6.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-07","2002","02","07","","-5.5","","-13.0","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-08","2002","02","08","","-9.0","","-15.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-09","2002","02","09","","-2.5","","-16.0","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-10","2002","02","10","","4.0","","-12.0","","-4.0","","22.0","","0.0","","0.0","","2.0","","2.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-11","2002","02","11","","3.0","","-2.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-12","2002","02","12","","1.5","","-6.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-13","2002","02","13","","2.0","","-6.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-14","2002","02","14","","3.0","","-6.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-15","2002","02","15","","6.5","","-6.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-16","2002","02","16","","9.5","","-6.5","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-17","2002","02","17","","9.0","","-2.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-18","2002","02","18","","0.0","","-8.0","","-4.0","","22.0","","0.0","","0.0","","3.0","","3.0","","3","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-19","2002","02","19","","0.0","","-4.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-20","2002","02","20","","3.0","","-4.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-21","2002","02","21","","4.0","","-8.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-22","2002","02","22","","1.0","","-3.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-23","2002","02","23","","-10.5","","-17.0","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-24","2002","02","24","","-14.0","","-20.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-25","2002","02","25","","-14.0","","-22.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-26","2002","02","26","","-4.0","","-22.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-27","2002","02","27","","-6.5","","-13.0","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-02-28","2002","02","28","","-14.0","","-24.5","","-19.3","","37.3","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-01","2002","03","01","","-12.0","","-24.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-02","2002","03","02","","-11.0","","-23.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-03","2002","03","03","","1.0","","-20.0","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-04","2002","03","04","","-6.0","","-10.0","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-05","2002","03","05","","-15.0","","-19.0","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-06","2002","03","06","","-13.0","","-27.0","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-07","2002","03","07","","-13.0","","-18.5","","-15.8","","33.8","","0.0","","0.0","","1.0","","1.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-08","2002","03","08","","-12.0","","-23.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-09","2002","03","09","","-10.0","","-27.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-10","2002","03","10","","-12.0","","-23.0","","-17.5","","35.5","","0.0","","0.0","","1.0","","1.0","","4","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-11","2002","03","11","","-9.0","","-21.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-12","2002","03","12","","-6.0","","-11.0","","-8.5","","26.5","","0.0","","0.0","","1.0","","1.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-13","2002","03","13","","-7.5","","-18.0","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-14","2002","03","14","","-3.0","","-15.0","","-9.0","","27.0","","0.0","","0.0","","1.0","","1.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-15","2002","03","15","","-5.0","","-10.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-16","2002","03","16","","-10.0","","-16.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-17","2002","03","17","","-9.5","","-16.0","","-12.8","","30.8","","0.0","","0.0","","1.0","","1.0","","7","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-18","2002","03","18","","-9.0","","-16.0","","-12.5","","30.5","","0.0","","0.0","","5.0","","5.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-19","2002","03","19","","-10.5","","-25.0","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-20","2002","03","20","","-11.0","","-25.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-21","2002","03","21","","-7.0","","-22.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-22","2002","03","22","","0.0","","-21.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-23","2002","03","23","","1.0","","-18.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-24","2002","03","24","","-1.0","","-14.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-25","2002","03","25","","1.0","","-10.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-26","2002","03","26","","5.0","","-6.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-27","2002","03","27","","3.5","","-4.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-28","2002","03","28","","7.0","","-3.5","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-29","2002","03","29","","0.0","","-3.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-30","2002","03","30","","-2.0","","-10.5","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-03-31","2002","03","31","","-0.5","","-12.0","","-6.3","","24.3","","0.0","","0.0","","3.5","","3.5","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-01","2002","04","01","","-5.5","","-9.0","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-02","2002","04","02","","-8.0","","-17.0","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-03","2002","04","03","","-4.0","","-20.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-04","2002","04","04","","-1.0","","-15.0","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-05","2002","04","05","","1.0","","-13.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-06","2002","04","06","","-2.0","","-5.5","","-3.8","","21.8","","0.0","","0.0","","1.0","","1.0","","2","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-07","2002","04","07","","-3.0","","-8.5","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-08","2002","04","08","","2.0","","-10.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-09","2002","04","09","","3.0","","-4.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-10","2002","04","10","","5.0","","-3.0","","1.0","","17.0","","0.0","","0.0","","1.0","","1.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-11","2002","04","11","","16.0","","-2.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-12","2002","04","12","","17.0","","-2.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-13","2002","04","13","","17.0","","3.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-14","2002","04","14","","16.5","","1.0","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-15","2002","04","15","","10.5","","3.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-16","2002","04","16","","8.0","","-3.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-17","2002","04","17","","7.0","","-3.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-18","2002","04","18","","6.0","","-6.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-19","2002","04","19","","8.0","","-5.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-20","2002","04","20","","11.5","","-5.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-21","2002","04","21","","13.5","","-0.5","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-22","2002","04","22","","18.5","","0.0","","9.3","","8.7","","0.0","","9.2","","0.0","","9.2","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-23","2002","04","23","","2.5","","0.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-24","2002","04","24","","-2.0","","-7.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-25","2002","04","25","","4.5","","-9.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-26","2002","04","26","","9.5","","-7.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-27","2002","04","27","","13.0","","-3.0","","5.0","","13.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-28","2002","04","28","","12.5","","2.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-29","2002","04","29","","9.5","","2.0","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-04-30","2002","04","30","","5.0","","-2.0","","1.5","","16.5","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-01","2002","05","01","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-02","2002","05","02","","16.0","","-3.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-03","2002","05","03","","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-04","2002","05","04","","6.0","","-5.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-05","2002","05","05","","7.0","","-5.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-06","2002","05","06","","9.0","","-6.5","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-07","2002","05","07","","9.5","","-4.0","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-08","2002","05","08","","11.5","","0.5","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-09","2002","05","09","","14.5","","-1.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-10","2002","05","10","","16.0","","-1.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-11","2002","05","11","","18.0","","7.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-12","2002","05","12","","18.0","","4.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-13","2002","05","13","","24.0","","4.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-14","2002","05","14","","26.0","","11.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-15","2002","05","15","","11.0","","-1.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-16","2002","05","16","","14.5","","1.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-17","2002","05","17","","18.0","","0.5","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-18","2002","05","18","","20.0","","4.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-19","2002","05","19","","21.0","","6.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-20","2002","05","20","","25.0","","6.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-21","2002","05","21","","26.0","","10.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-22","2002","05","22","","12.0","","4.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-23","2002","05","23","","14.5","","2.0","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-24","2002","05","24","","14.5","","5.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-25","2002","05","25","","17.0","","6.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-26","2002","05","26","","23.0","","5.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-106.68","52.12","SASKATOON WATER TP","4057202","2002-05-27","2002","05","27","","28.0","","9.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
